2020,Alvin Gentry,28-36
2019,Alvin Gentry,33-49
2018,Alvin Gentry,48-34
2017,Alvin Gentry,34-48
2016,Alvin Gentry,30-52
2015,Monty Williams,45-37
2014,Monty Williams,34-48
2013,Monty Williams,27-55
2012,Monty Williams,21-45
2011,Monty Williams,46-36
2010,Byron Scott,3-6
2010,Byron Scott,3-6,Jeff Bower,34-39
2009,Byron Scott,49-33
2008,Byron Scott,56-26
2007,Byron Scott,39-43
2006,Byron Scott,38-44
2005,Byron Scott,18-64
2004,Tim Floyd,41-41
2003,Paul Silas,47-35
